id,key,value,type
496241473,landuse,residential,regular
496241473,name,Asrama Polres Gianyar,regular
496241474,city,Gianyar,addr
496241474,street,Jalan I Gusti Ngurah Rai,addr
496241474,building,yes,regular
496241474,name,Harum Fajar,regular
496241474,shop,supermarket,regular
496241475,city,Gianyar,addr
496241475,housenumber,71,addr
496241475,street,Jalan I Gusti Ngurah Rai,addr
496241475,amenity,bank,regular
496241475,atm,no,regular
496241475,building,yes,regular
496241475,name,BPR Werdhi Sedana,regular
496241476,highway,residential,regular
496241477,highway,residential,regular
496241478,building,yes,regular
496241479,building,yes,regular
496241480,building,yes,regular
496241481,building,yes,regular
496241482,building,yes,regular
496241483,amenity,community_centre,regular
496241483,building,yes,regular
496241484,building,commercial,regular
496241485,city,Gianyar,addr
496241485,street,Jalan I Gusti Ngurah Rai,addr
496241485,amenity,bank,regular
496241485,atm,yes,regular
496241485,building,yes,regular
496241485,name,Bank BRI,regular
496241486,city,Gianyar,addr
496241486,housenumber,70,addr
496241486,street,Jalan I Gusti Ngurah Rai,addr
496241486,building,commercial,regular
496241487,highway,residential,regular
496241487,name,Jalan Anom Sandat,regular
496241488,highway,residential,regular
496241489,highway,residential,regular
496241490,city,Gianyar,addr
496241490,housenumber,9X,addr
496241490,street,Jalan I Gusti Ngurah Rai,addr
496241490,building,yes,regular
496241490,name,Gianyar Elektronik,regular
496241490,shop,electronics,regular
496241491,building,commercial,regular
496241492,building,commercial,regular
496241493,city,Gianyar,addr
496241493,street,Jalan Ciung Wanara,addr
496241493,amenity,fast_food,regular
496241493,building,yes,regular
496241493,cuisine,chicken,regular
496241493,name,Mr. Crip's,regular
496241494,city,Gianyar,addr
496241494,housenumber,64,addr
496241494,street,Jalan I Gusti Ngurah Rai,addr
496241494,building,yes,regular
496241494,name,Benang Mas,regular
496241494,shop,fabric,regular
496241495,city,Gianyar,addr
496241495,street,Jalan I Gusti Ngurah Rai,addr
496241495,building,yes,regular
496241495,name,Stars,regular
496241495,shop,shoes,regular
496241496,building,commercial,regular
496241497,building,commercial,regular
496241498,building,commercial,regular
496241499,building,yes,regular
496241500,building,commercial,regular
496241501,building,commercial,regular
496241502,city,Gianyar,addr
496241502,housenumber,59,addr
496241502,street,Jalan I Gusti Ngurah Rai,addr
496241502,building,yes,regular
496241502,name,Bata,regular
496241502,shop,shoes,regular
496241503,building,commercial,regular
496241504,building,commercial,regular
496241505,building,commercial,regular
496241506,building,commercial,regular
496241507,building,commercial,regular
496241508,building,commercial,regular
496241509,building,commercial,regular
496241510,building,commercial,regular
496241511,building,commercial,regular
496241512,amenity,marketplace,regular
496241512,landuse,retail,regular
496241512,name,Pasar Umum Gianyar,regular
496241513,building,retail,regular
496241514,city,Gianyar,addr
496241514,housenumber,33A,addr
496241514,street,Jalan I Gusti Ngurah Rai,addr
496241514,building,yes,regular
496241514,name,Toko Permai Sepatu,regular
496241514,shop,shoes,regular
496241515,city,Gianyar,addr
496241515,street,Jalan I Gusti Ngurah Rai,addr
496241515,building,yes,regular
496241515,name,Tunjung Cell,regular
496241515,shop,mobile_phone,regular
496241516,building,retail,regular
496241517,city,Gianyar,addr
496241517,street,Jalan I Gusti Ngurah Rai,addr
496241517,building,yes,regular
496241517,name,Tasnim Collection,regular
496241517,shop,clothes,regular
496241518,building,yes,regular
496241519,building,yes,regular
496241520,building,yes,regular
496241521,building,yes,regular
496241522,building,retail,regular
496241523,building,retail,regular
496241524,building,retail,regular
496241525,city,Gianyar,addr
496241525,housenumber,5-7,addr
496241525,street,Jalan I Gusti Ngurah Rai,addr
496241525,landuse,commercial,regular
496241525,name,Kantor Bupati Gianyar,regular
496241525,office,government,regular
496241526,building,commercial,regular
496241527,building,commercial,regular
496243883,building,commercial,regular
496243884,building,commercial,regular
496243885,building,commercial,regular
496243886,building,commercial,regular
496243887,building,commercial,regular
496243888,building,commercial,regular
496243889,building,commercial,regular
496243890,building,commercial,regular
496243891,building,commercial,regular
496243892,building,commercial,regular
496243893,building,commercial,regular
496243894,building,commercial,regular
496243895,building,commercial,regular
496243896,building,apartments,regular
496243897,building,terrace,regular
496243898,building,terrace,regular
496243899,building,terrace,regular
496243900,building,terrace,regular
496243901,landuse,military,regular
496243901,name,Kodim 1616 Gianyar,regular
496243902,building,yes,regular
496243902,landuse,military,regular
496243902,military,office,regular
496243903,building,yes,regular
496243903,landuse,military,regular
496243903,military,office,regular
496243904,building,yes,regular
496243904,landuse,military,regular
496243904,military,office,regular
496243905,building,yes,regular
496243905,landuse,military,regular
496243905,military,office,regular
496243906,building,yes,regular
496243906,landuse,military,regular
496243906,military,office,regular
496243907,building,yes,regular
496243907,landuse,military,regular
496243907,military,office,regular
496243908,building,yes,regular
496243908,landuse,military,regular
496243908,military,office,regular
496243909,building,commercial,regular
496243910,building,retail,regular
496243911,building,retail,regular
496243912,building,retail,regular
496243913,building,retail,regular
496243914,building,retail,regular
496243915,building,retail,regular
496243916,building,retail,regular
496243917,building,retail,regular
496243918,building,retail,regular
496243919,building,retail,regular
496243920,building,commercial,regular
496243921,building,commercial,regular
496243922,building,commercial,regular
496243923,city,Gianyar,addr
496243923,street,Jalan I Gusti Ngurah Rai,addr
496243923,building,yes,regular
496243923,name,Satlantas Polres Gianyar,regular
496243923,office,government,regular
496243924,building,yes,regular
496243925,building,yes,regular
496243926,building,yes,regular
496243927,city,Gianyar,addr
496243927,street,Jalan Manik,addr
496243927,landuse,commercial,regular
496243927,name,Hotel Gianyar,regular
496243927,rooms,24,regular
496243927,stars,0,regular
496243927,tourism,hotel,regular
496243928,building,hotel,regular
496243929,building,hotel,regular
496243930,building,hotel,regular
496243931,building,hotel,regular
496243932,building,hotel,regular
496243933,building,hotel,regular
496243934,building,hotel,regular
496243935,building,hotel,regular
496243936,city,Gianyar,addr
496243936,street,Jalan Manik,addr
496243936,amenity,university,regular
496243936,name,Universitas Mahasaraswati Denpasar,regular
496243937,building,university,regular
496243938,building,university,regular
496243939,city,Gianyar,addr
496243939,street,Jalan Jata,addr
496243939,building,yes,regular
496243939,name,KPU Gianyar,regular
496243939,office,government,regular
496243940,building,yes,regular
496243941,building,yes,regular
496243942,city,Gianyar,addr
496243942,housenumber,1,addr
496243942,street,Jalan Manik,addr
496243942,amenity,studio,regular
496243942,building,yes,regular
496243942,name,Radio Gelora 104.8,regular
496243942,studio,radio,regular
496417022,highway,residential,regular
496417023,highway,residential,regular
496563319,building,yes,regular
496563320,building,yes,regular
496563321,building,yes,regular
496563322,building,yes,regular
496563324,building,yes,regular
496563325,building,yes,regular
496563326,building,yes,regular
496563327,building,yes,regular
496563328,building,yes,regular
496563329,building,yes,regular
496563330,building,yes,regular
496563331,building,yes,regular
496563332,building,yes,regular
496563333,building,yes,regular
496563334,building,yes,regular
496563335,building,yes,regular
496563336,building,yes,regular
496563337,building,yes,regular
496563338,building,yes,regular
496563339,building,yes,regular
496563340,building,yes,regular
496563341,building,yes,regular
496563342,building,yes,regular
496563343,building,yes,regular
496563344,building,yes,regular
496563345,building,yes,regular
496563346,building,yes,regular
496563347,building,yes,regular
496563348,building,yes,regular
496563349,building,yes,regular
496563350,building,yes,regular
496563351,building,yes,regular
496563352,building,yes,regular
496563353,building,yes,regular
496563354,building,yes,regular
496563355,building,yes,regular
496563356,building,yes,regular
496563357,building,yes,regular
496563358,building,yes,regular
496563359,building,yes,regular
496563360,building,yes,regular
496563361,building,yes,regular
496563362,building,yes,regular
496563363,building,yes,regular
496563364,building,yes,regular
496563365,building,yes,regular
496563366,building,yes,regular
496563367,building,yes,regular
496563368,building,yes,regular
496563369,building,yes,regular
496563370,building,yes,regular
496563371,building,yes,regular
496563372,building,yes,regular
496563373,building,yes,regular
496563374,building,yes,regular
496563375,building,yes,regular
496563376,building,yes,regular
496563377,building,yes,regular
496563378,building,yes,regular
496563379,building,yes,regular
496563380,building,yes,regular
496563381,building,yes,regular
496563382,highway,residential,regular
496563383,highway,residential,regular
496563384,highway,residential,regular
496563385,highway,residential,regular
496563386,building,yes,regular
496563387,building,yes,regular
496563388,building,yes,regular
496563389,building,yes,regular
496563390,building,yes,regular
496563391,building,yes,regular
496563392,building,yes,regular
496563393,building,yes,regular
496563394,building,yes,regular
496563395,building,yes,regular
496563396,highway,residential,regular
496563397,highway,residential,regular
496563398,highway,residential,regular
496563399,building,yes,regular
496563400,building,yes,regular
496563401,building,yes,regular
496563402,building,yes,regular
496563403,building,yes,regular
496563404,building,yes,regular
496563405,building,yes,regular
496563406,building,yes,regular
496563407,building,yes,regular
496563408,building,yes,regular
496563409,building,yes,regular
496563410,building,yes,regular
496563411,building,yes,regular
496563412,building,yes,regular
496563413,building,yes,regular
496563414,building,yes,regular
496563415,building,yes,regular
496563416,building,yes,regular
496563417,building,yes,regular
496563418,building,yes,regular
496563419,building,yes,regular
496563420,building,yes,regular
496563421,building,yes,regular
496563422,building,yes,regular
496563423,building,yes,regular
496563424,building,yes,regular
496563425,building,yes,regular
496563426,building,yes,regular
496563427,building,yes,regular
496563428,building,yes,regular
496563429,building,yes,regular
496563430,building,yes,regular
496563431,building,yes,regular
496563432,building,yes,regular
496563433,building,yes,regular
496563434,building,yes,regular
496563435,building,yes,regular
496563436,building,yes,regular
496563437,building,yes,regular
496563438,building,yes,regular
496563439,building,yes,regular
496563440,building,yes,regular
496563441,building,yes,regular
496563442,building,yes,regular
496563443,building,yes,regular
496563444,building,yes,regular
496563445,building,yes,regular
496563446,building,yes,regular
496563447,building,yes,regular
496563448,building,yes,regular
496563449,building,yes,regular
496563450,building,yes,regular
496563451,building,yes,regular
496563452,building,yes,regular
496563453,building,yes,regular
496563454,building,yes,regular
496563455,building,yes,regular
496563456,building,yes,regular
496563457,building,yes,regular
496563458,building,yes,regular
496563459,building,yes,regular
496563460,building,yes,regular
496563461,building,yes,regular
496563462,building,yes,regular
496563463,building,yes,regular
496563464,building,yes,regular
496563465,building,yes,regular
496563466,building,yes,regular
496563467,building,yes,regular
496563468,building,yes,regular
496563469,building,yes,regular
496563470,building,yes,regular
496563471,building,yes,regular
496563472,building,yes,regular
496563473,building,yes,regular
496563474,building,yes,regular
496563475,building,yes,regular
496563476,building,yes,regular
496563477,building,yes,regular
496563478,building,yes,regular
496563479,building,yes,regular
496563480,building,yes,regular
496563481,building,yes,regular
496563482,building,yes,regular
496563483,building,yes,regular
496563484,building,yes,regular
496563485,building,yes,regular
496563486,building,yes,regular
496563487,building,yes,regular
496563488,building,yes,regular
496563489,building,yes,regular
496563490,building,yes,regular
496563491,building,yes,regular
496563492,building,yes,regular
496563493,building,yes,regular
496563494,building,yes,regular
496563495,building,yes,regular
496563496,building,yes,regular
496563497,building,yes,regular
496563498,building,yes,regular
496563499,building,yes,regular
496563500,highway,residential,regular
496563501,building,yes,regular
496563502,building,yes,regular
496563503,building,yes,regular
496563504,building,yes,regular
496563505,building,yes,regular
496563506,building,yes,regular
496563507,building,yes,regular
496563508,building,yes,regular
496563509,building,yes,regular
496563510,building,yes,regular
496563511,building,yes,regular
496563512,building,yes,regular
496563513,building,yes,regular
496563514,building,yes,regular
496563515,building,yes,regular
496563516,building,yes,regular
496563517,building,yes,regular
496563518,building,yes,regular
496563519,building,yes,regular
496563520,building,yes,regular
496563521,building,yes,regular
496563522,building,yes,regular
496563523,building,yes,regular
496563524,building,yes,regular
496563525,building,yes,regular
496563526,building,yes,regular
496563527,building,yes,regular
496563528,building,yes,regular
496563529,building,yes,regular
496563530,building,yes,regular
496563531,building,yes,regular
496563532,building,yes,regular
496563533,building,yes,regular
496563534,building,yes,regular
496563535,building,yes,regular
496563536,building,yes,regular
496563537,building,yes,regular
496563538,building,yes,regular
496563539,building,yes,regular
496563540,building,yes,regular
496563541,building,yes,regular
496563542,building,yes,regular
496563543,building,yes,regular
496563544,building,yes,regular
496563545,building,yes,regular
496563546,building,yes,regular
496563547,building,yes,regular
496563548,building,yes,regular
496563549,building,yes,regular
496563550,building,yes,regular
496563551,building,yes,regular
496563552,building,yes,regular
496563553,building,yes,regular
496563554,building,yes,regular
496563555,building,yes,regular
496563556,building,yes,regular
496563557,building,yes,regular
496563558,building,yes,regular
496563559,building,yes,regular
496563560,building,yes,regular
496563561,building,yes,regular
496563562,building,yes,regular
496563563,building,yes,regular
496563564,building,yes,regular
496563565,building,yes,regular
496563566,building,yes,regular
496563567,building,yes,regular
496563568,building,yes,regular
496563569,building,yes,regular
496563570,building,yes,regular
496563571,building,yes,regular
496563572,building,yes,regular
496563573,building,yes,regular
496563574,building,yes,regular
496563575,building,yes,regular
496563576,building,yes,regular
496563577,building,yes,regular
496563578,building,yes,regular
496563579,building,yes,regular
496563580,building,yes,regular
496563581,building,yes,regular
496563582,building,yes,regular
496563583,building,yes,regular
496563584,building,yes,regular
496563585,building,yes,regular
496563586,building,yes,regular
496563587,building,yes,regular
496563588,building,yes,regular
496563589,building,yes,regular
496563590,building,yes,regular
496563591,building,yes,regular
496563592,building,yes,regular
496563593,building,yes,regular
496563594,building,yes,regular
496563595,building,yes,regular
496563596,building,yes,regular
496563597,building,yes,regular
496563598,building,yes,regular
496563599,building,yes,regular
496563600,building,yes,regular
496563601,building,yes,regular
496563602,building,yes,regular
496563603,building,yes,regular
496563604,building,yes,regular
496563605,building,yes,regular
496563606,building,yes,regular
496563607,building,yes,regular
496563608,building,yes,regular
496563609,building,yes,regular
496563610,building,yes,regular
496563611,building,yes,regular
496563612,building,yes,regular
496563613,building,yes,regular
496563614,building,yes,regular
496563615,building,yes,regular
496563616,building,yes,regular
496563617,building,yes,regular
496563618,building,yes,regular
496563619,building,yes,regular
496563620,building,yes,regular
496563621,building,yes,regular
496563622,building,yes,regular
496563623,building,yes,regular
496563624,building,yes,regular
496563625,building,yes,regular
496563626,building,yes,regular
496563627,building,yes,regular
496563628,building,yes,regular
496563629,highway,residential,regular
496563630,building,yes,regular
496563631,building,yes,regular
496563632,building,yes,regular
496563633,building,yes,regular
496563634,building,yes,regular
496563635,building,yes,regular
496563636,building,yes,regular
496563637,building,yes,regular
496563638,building,yes,regular
496563639,building,yes,regular
496563640,building,yes,regular
496563641,building,yes,regular
496563642,building,yes,regular
496563643,building,yes,regular
496563644,building,yes,regular
496563645,building,yes,regular
496563646,building,yes,regular
496563647,building,yes,regular
496563648,building,yes,regular
496563649,building,yes,regular
496563650,building,yes,regular
496563651,building,yes,regular
496563652,building,yes,regular
496563653,building,yes,regular
496563654,building,yes,regular
496563655,building,yes,regular
496563656,building,yes,regular
496563657,building,yes,regular
496563658,building,yes,regular
496563659,building,yes,regular
496563660,building,yes,regular
496563661,building,yes,regular
496563662,building,yes,regular
496563663,building,yes,regular
496563664,building,yes,regular
496563665,building,yes,regular
496563666,building,yes,regular
496563667,building,yes,regular
496563668,building,yes,regular
496563669,building,yes,regular
496563670,building,yes,regular
496563671,building,yes,regular
496563672,building,yes,regular
496563673,building,yes,regular
496563674,building,yes,regular
496563675,building,yes,regular
496563676,building,yes,regular
496563677,building,yes,regular
496563678,building,yes,regular
496563679,building,yes,regular
496563680,building,yes,regular
496563681,highway,residential,regular
496563682,highway,residential,regular
496563683,highway,residential,regular
496563684,highway,residential,regular
496563685,highway,residential,regular
496563686,building,yes,regular
496563687,building,yes,regular
496563688,building,yes,regular
496563689,building,yes,regular
496563690,building,yes,regular
496563691,building,yes,regular
496563692,building,yes,regular
496563693,building,yes,regular
496563694,building,yes,regular
496563695,building,yes,regular
496563696,building,yes,regular
496563697,building,yes,regular
496563698,building,yes,regular
496563699,building,yes,regular
496563700,building,yes,regular
496563701,building,yes,regular
496563702,building,yes,regular
496563703,building,yes,regular
496563704,building,yes,regular
496563705,building,yes,regular
496563706,building,yes,regular
496563707,building,yes,regular
496563708,building,yes,regular
496563709,building,yes,regular
496563710,building,yes,regular
496563711,building,yes,regular
496563712,building,yes,regular
496563713,building,yes,regular
496563714,building,yes,regular
496563715,building,yes,regular
496563716,building,yes,regular
496563717,building,yes,regular
496563718,building,yes,regular
496563719,building,yes,regular
496563720,building,yes,regular
496563721,building,yes,regular
496563722,building,yes,regular
496563723,building,yes,regular
496563724,building,yes,regular
496563725,building,yes,regular
496563726,building,yes,regular
496563727,building,yes,regular
496563728,building,yes,regular
496563729,building,yes,regular
496563730,building,yes,regular
496563731,building,yes,regular
496563732,building,yes,regular
496563733,building,yes,regular
496563734,building,yes,regular
496563735,building,yes,regular
496563736,building,yes,regular
496563737,building,yes,regular
496563738,building,yes,regular
496563739,building,yes,regular
496563740,building,yes,regular
496563741,building,yes,regular
496563742,building,yes,regular
496563743,building,yes,regular
496563744,building,yes,regular
496563745,building,yes,regular
496563746,building,yes,regular
496563747,building,yes,regular
496563748,building,yes,regular
496563749,building,yes,regular
496563750,building,yes,regular
496563751,building,yes,regular
496563752,building,yes,regular
496563753,building,yes,regular
496563754,building,yes,regular
496563755,building,yes,regular
496563756,building,yes,regular
496563757,building,yes,regular
496563758,building,yes,regular
496563759,building,yes,regular
496563760,building,yes,regular
496563761,building,yes,regular
496563763,building,yes,regular
496563765,building,yes,regular
496563767,building,yes,regular
496563769,building,yes,regular
496563770,building,yes,regular
496563771,building,yes,regular
496563774,building,yes,regular
496563776,building,yes,regular
496563778,building,yes,regular
496563780,building,yes,regular
496563781,building,yes,regular
496563783,building,yes,regular
496563785,building,yes,regular
496563787,building,yes,regular
496563789,highway,residential,regular
496563791,highway,residential,regular
496563793,building,yes,regular
496563794,building,yes,regular
496563797,building,yes,regular
496563798,building,yes,regular
496563800,building,yes,regular
496563802,building,yes,regular
496563804,building,yes,regular
496563806,building,yes,regular
496563808,building,yes,regular
496563810,building,yes,regular
496563812,building,yes,regular
496563814,building,yes,regular
496563815,building,yes,regular
496563818,building,yes,regular
496563820,building,yes,regular
496563822,building,yes,regular
496563823,building,yes,regular
496563825,building,yes,regular
496563827,building,yes,regular
496563829,building,yes,regular
496563831,building,yes,regular
496563832,building,yes,regular
496563833,building,yes,regular
496563834,building,yes,regular
496563835,building,yes,regular
496563836,building,yes,regular
496563837,building,yes,regular
496563838,building,yes,regular
496563839,building,yes,regular
496563840,building,yes,regular
496563841,building,yes,regular
496563842,building,yes,regular
496563843,building,yes,regular
496563844,building,yes,regular
496563845,building,yes,regular
496563846,building,yes,regular
496563847,building,yes,regular
496563848,building,yes,regular
496563849,building,yes,regular
496563850,building,yes,regular
496563851,building,yes,regular
496563852,building,yes,regular
496563853,building,yes,regular
496563854,building,yes,regular
496563855,building,yes,regular
496563856,building,yes,regular
496563857,building,yes,regular
496563858,building,yes,regular
496563859,building,yes,regular
496563860,building,yes,regular
496563861,building,yes,regular
496563862,building,yes,regular
496563863,building,yes,regular
496563864,building,yes,regular
496563865,building,yes,regular
496563866,building,yes,regular
496563867,building,yes,regular
496563868,building,yes,regular
496563869,building,yes,regular
496563870,building,yes,regular
496563871,building,yes,regular
496563872,building,yes,regular
496563873,building,yes,regular
496563874,building,yes,regular
496563875,building,yes,regular
496563876,building,yes,regular
496563877,building,yes,regular
496563878,building,yes,regular
496563879,building,yes,regular
496563880,building,yes,regular
496563881,building,yes,regular
496563882,building,yes,regular
496563883,building,yes,regular
496563884,building,yes,regular
496563885,building,yes,regular
496563886,building,yes,regular
496563887,building,yes,regular
496563888,building,yes,regular
496563889,building,yes,regular
496563890,building,yes,regular
496563891,building,yes,regular
496563892,building,yes,regular
496563893,building,yes,regular
496563894,building,yes,regular
496563895,building,yes,regular
496563896,building,yes,regular
496563897,building,yes,regular
496563898,building,yes,regular
496563899,building,yes,regular
496563900,building,yes,regular
496563901,building,yes,regular
496563902,building,yes,regular
496563903,building,yes,regular
496563904,building,yes,regular
496563905,building,yes,regular
496563906,building,yes,regular
496563907,building,yes,regular
496563908,building,yes,regular
496563909,building,yes,regular
496563910,building,yes,regular
496563911,building,yes,regular
496563912,building,yes,regular
496563913,building,yes,regular
496563914,building,yes,regular
496563915,building,yes,regular
496563916,building,yes,regular
496563917,building,yes,regular
496563918,building,yes,regular
496563919,building,yes,regular
496563920,building,yes,regular
496563921,highway,trunk,regular
496563921,name,Jl. Raya Denpasar-Gilimanuk,regular
496563922,bridge,yes,regular
496563922,highway,trunk,regular
496563922,layer,1,regular
496563922,name,Jl. Raya Denpasar-Gilimanuk,regular
496563923,bridge,yes,regular
496563923,highway,residential,regular
496563923,layer,1,regular
496563924,highway,residential,regular
496563925,highway,secondary,regular
496563926,bridge,yes,regular
496563926,highway,secondary,regular
496563926,layer,1,regular
496563927,building,yes,regular
496563928,building,yes,regular
496563929,building,yes,regular
496563930,building,yes,regular
496563931,building,yes,regular
496563932,building,yes,regular
496563933,building,yes,regular
496563934,building,yes,regular
496563935,building,yes,regular
496563936,building,yes,regular
496563937,building,yes,regular
496563938,building,yes,regular
496563939,building,yes,regular
496563940,building,yes,regular
496563941,building,yes,regular
496563942,building,yes,regular
496563943,building,yes,regular
496563944,building,yes,regular
496563945,building,yes,regular
496563946,building,yes,regular
496563947,building,yes,regular
496563948,building,yes,regular
496563949,building,yes,regular
496563950,building,yes,regular
496563951,building,yes,regular
496563952,building,yes,regular
496563953,building,yes,regular
496563954,building,yes,regular
496563955,building,yes,regular
496563956,building,yes,regular
496563957,building,yes,regular
496563958,building,yes,regular
496563959,building,yes,regular
496563960,building,yes,regular
496563961,building,yes,regular
496563962,highway,residential,regular
496563963,highway,residential,regular
496563964,highway,residential,regular
496563965,highway,residential,regular
496563966,highway,residential,regular
496563967,highway,residential,regular
496563968,highway,residential,regular
496563969,highway,residential,regular
496563970,highway,residential,regular
496563971,building,yes,regular
496563972,building,yes,regular
496563973,building,yes,regular
496563974,building,yes,regular
496563975,building,yes,regular
496563976,building,yes,regular
496563977,building,yes,regular
496563978,building,yes,regular
496563979,building,yes,regular
496563980,building,yes,regular
496563981,building,yes,regular
496563982,building,yes,regular
496563983,building,yes,regular
496563984,building,yes,regular
496563985,building,yes,regular
496563986,building,yes,regular
496563987,building,yes,regular
496563988,building,yes,regular
496563989,building,yes,regular
496563990,building,yes,regular
496563991,building,yes,regular
496563992,building,yes,regular
496563993,building,yes,regular
496563994,building,yes,regular
496563995,building,yes,regular
496563996,building,yes,regular
496563997,building,yes,regular
496563998,building,yes,regular
496563999,building,yes,regular
496564000,building,yes,regular
496564001,building,yes,regular
496564002,building,yes,regular
496564003,building,yes,regular
496564004,building,yes,regular
496564005,building,yes,regular
496564006,building,yes,regular
496564007,building,yes,regular
496564008,building,yes,regular
496564009,building,yes,regular
496564010,building,yes,regular
496564011,building,yes,regular
496564012,building,yes,regular
496564013,building,yes,regular
496564014,building,yes,regular
496564015,building,yes,regular
496564016,building,yes,regular
496564017,building,yes,regular
496564018,building,yes,regular
496564019,building,yes,regular
496564020,building,yes,regular
496564021,building,yes,regular
496573046,building,yes,regular
496573048,building,yes,regular
496573050,building,yes,regular
496573052,building,yes,regular
496573054,building,yes,regular
496573056,building,yes,regular
496573058,building,yes,regular
496573060,building,yes,regular
496573062,building,yes,regular
496573064,building,yes,regular
496573066,highway,residential,regular
496573068,building,yes,regular
496573070,building,yes,regular
496573072,building,yes,regular
496573074,building,yes,regular
496573076,building,yes,regular
496573078,building,yes,regular
496573080,building,yes,regular
496573082,building,yes,regular
496573084,building,yes,regular
496573086,building,yes,regular
496573088,building,yes,regular
496573090,building,yes,regular
496573092,highway,residential,regular
496573094,building,yes,regular
496573096,building,yes,regular
496573098,building,yes,regular
496573100,building,yes,regular
496573102,building,yes,regular
496573104,building,yes,regular
496573106,building,yes,regular
496573108,building,yes,regular
496573110,building,yes,regular
496573112,building,yes,regular
496573114,building,yes,regular
496573116,building,yes,regular
496573117,building,yes,regular
496573119,building,yes,regular
496573121,building,yes,regular
496573123,building,yes,regular
496573125,building,yes,regular
496573127,building,yes,regular
496573129,building,yes,regular
496573131,building,yes,regular
496573133,building,yes,regular
496573135,building,yes,regular
496573137,building,yes,regular
496573139,building,yes,regular
496573140,building,yes,regular
496573142,building,yes,regular
496573144,building,yes,regular
496573146,building,yes,regular
496573148,building,yes,regular
496573150,building,yes,regular
496573152,building,yes,regular
496573154,building,yes,regular
496573156,building,yes,regular
496573158,building,yes,regular
496573160,building,yes,regular
496573162,building,yes,regular
496573164,building,yes,regular
496573166,building,yes,regular
496573167,building,yes,regular
496573169,building,yes,regular
496573171,building,yes,regular
496573173,building,yes,regular
496573175,building,yes,regular
496573177,building,yes,regular
496573179,building,yes,regular
496573181,building,yes,regular
496573183,highway,residential,regular
496573184,highway,residential,regular
496573186,highway,residential,regular
496573188,building,yes,regular
496573190,building,yes,regular
496573192,building,yes,regular
496573195,building,yes,regular
496573197,building,yes,regular
496573199,building,yes,regular
496573200,building,yes,regular
496573202,building,yes,regular
496573204,building,yes,regular
496573206,building,yes,regular
496573208,building,yes,regular
496573210,building,yes,regular
496573212,building,yes,regular
496573214,building,yes,regular
496573216,building,yes,regular
496573218,building,yes,regular
496573220,building,yes,regular
496573222,building,yes,regular
496573224,building,yes,regular
496573226,building,yes,regular
496573228,building,yes,regular
496573230,building,yes,regular
496573232,building,yes,regular
496573234,building,yes,regular
496573236,building,yes,regular
496573238,building,yes,regular
496573240,building,yes,regular
496573242,building,yes,regular
496573244,building,yes,regular
496573246,building,yes,regular
496573248,building,yes,regular
496573250,building,yes,regular
496573252,building,yes,regular
496573254,building,yes,regular
496573256,building,yes,regular
496573258,building,yes,regular
496573260,highway,residential,regular
496573262,highway,residential,regular
496573263,building,yes,regular
496573265,building,yes,regular
496573267,building,yes,regular
496573269,building,yes,regular
496573272,building,yes,regular
496573274,building,yes,regular
496573276,building,yes,regular
496573278,building,yes,regular
496573280,building,yes,regular
496573282,building,yes,regular
496573284,building,yes,regular
496573286,building,yes,regular
496573288,building,yes,regular
496573289,building,yes,regular
496573292,building,yes,regular
496573294,building,yes,regular
496573295,building,yes,regular
496573298,building,yes,regular
496573299,building,yes,regular
496573301,building,yes,regular
496573303,building,yes,regular
496573305,building,yes,regular
496573307,building,yes,regular
496573309,building,yes,regular
496573311,building,yes,regular
496573313,building,yes,regular
496573315,building,yes,regular
496573317,building,yes,regular
496573320,building,yes,regular
496573322,building,yes,regular
496573324,building,yes,regular
496573326,building,yes,regular
496573328,building,yes,regular
496573330,building,yes,regular
496573332,building,yes,regular
496573334,building,yes,regular
496573336,building,yes,regular
496573337,building,yes,regular
496573339,building,yes,regular
496573341,building,yes,regular
496573343,building,yes,regular
496573345,building,yes,regular
496573347,building,yes,regular
496573349,building,yes,regular
496573351,building,yes,regular
496573353,building,yes,regular
496573355,building,yes,regular
496573357,building,yes,regular
496573359,building,yes,regular
496573361,building,yes,regular
496573363,building,yes,regular
496573365,building,yes,regular
496573367,building,yes,regular
496573369,building,yes,regular
496573371,building,yes,regular
496573373,building,yes,regular
496573375,building,yes,regular
496573377,building,yes,regular
496573379,building,yes,regular
496573381,building,yes,regular
496573383,building,yes,regular
496573385,building,yes,regular
496573387,building,yes,regular
496573388,building,yes,regular
496573390,building,yes,regular
496573392,building,yes,regular
496573394,highway,residential,regular
496573397,building,yes,regular
496573399,building,yes,regular
496573401,building,yes,regular
496573403,building,yes,regular
496573405,building,yes,regular
496573407,highway,residential,regular
496573408,building,yes,regular
496573412,building,yes,regular
496573413,building,yes,regular
496573416,building,yes,regular
496573418,building,yes,regular
496573421,building,yes,regular
496573423,building,yes,regular
496573427,building,yes,regular
496573430,building,yes,regular
496573432,building,yes,regular
496573434,building,yes,regular
496573437,building,yes,regular
496573439,building,yes,regular
496573442,building,yes,regular
496573444,building,yes,regular
496573446,building,yes,regular
496573449,building,yes,regular
496573451,building,yes,regular
496573454,building,yes,regular
496573457,building,yes,regular
496573460,building,yes,regular
496573462,building,yes,regular
496573464,building,yes,regular
496573466,building,yes,regular
496573468,building,yes,regular
496573470,building,yes,regular
496573472,building,yes,regular
496573474,building,yes,regular
496573476,building,yes,regular
496573478,building,yes,regular
